Date,Name,Amount,Analysis_Status,Exclusion_Reason,Category,Source,Type,Status,Date_parsed,Month,MonthName,MonthNum
09/05/2025,PayPal,-10.67,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,BURGER KING #2784  Q07,-10.54,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-10.54,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,CASH APP*AIZIHAER TUER,-10.0,Excluded,Transfer / Noise,Excluded,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,CASH APP*AIZIHAER TUER,-10.0,Excluded,Transfer / Noise,Excluded,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,DM 561,-8.49,Included (True Spend),,Other/Uncategorized,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,HERCULES CORP MOBILE,-10.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-10.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,DM 561,-8.49,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-6.24,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,STERLING DELI AND GROC,-6.24,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-12.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,CHICK-FIL-A #03993,-10.67,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,SPEEDWAY  13415 CROSSB,-31.69,Included (True Spend),,Transportation,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,97565 - ROBERT WOO,-12.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,CHICK-FIL-A #04148,-12.53,Included (True Spend),,Fast Food,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,CHICK-FIL-A #04148,-12.53,Included (True Spend),,Fast Food,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,TST*MAMA PHO - GRAND S,-22.85,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-22.85,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal Inc.,-30.0,Included (True Spend),,Financial Services,Personal,Other,Completed,2025-09-05,2025-09,September,9
09/05/2025,CROWNE PLAZA EDISON,-30.0,Excluded,Non-Finalized (Status: Reversed),Excluded,Personal,Void of Authorization,Reversed,2025-09-05,2025-09,September,9
09/05/2025,STERLING DELI AND GROC,-3.12,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,CASH APP*DOORDASH,-38.22,Included (True Spend),,Delivery,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,CASH APP*DOORDASH,-38.22,Included (True Spend),,Delivery,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,Aizihaer Tuerxuntuoheti,-40.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,REB NYC,-50.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,CROWNE PLAZA EDISON,-101.0,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-3.12,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal Inc.,-2.91,Included (True Spend),,Financial Services,Personal,Other,Completed,2025-09-05,2025-09,September,9
09/05/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal Inc.,0.0,Included (True Spend),,Financial Services,Personal,Other,Completed,2025-09-05,2025-09,September,9
09/05/2025,,50.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-09-05,2025-09,September,9
09/05/2025,Aizihaer Tuerxuntuoheti,48.5,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,REB NYC,40.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,38.22,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,30.0,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,12.53,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,10.0,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,8.49,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,2.91,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,2.6,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,REB NYC,1.94,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,1.69,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,3.11,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-05,2025-09,September,9
09/05/2025,109 SPICY GOURMET DELI,-1.69,Included (True Spend),,Grocery/Daily,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/05/2025,TST*MAMA PHO - GRAND S,-2.72,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,109 SPICY GOURMET DELI,-1.69,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,TST*MAMA PHO - GRAND S,-2.91,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,TST*MAMA PHO - GRAND S,-2.91,Excluded,Non-Finalized (Status: Reversed),Excluded,Personal,Void of Authorization,Reversed,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-2.72,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-2.91,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,STERLING DELI AND GROC,-2.6,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-05,2025-09,September,9
09/05/2025,HEALTHY ORGANIC FOODS,-2.2,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,PayPal,-2.2,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-05,2025-09,September,9
09/05/2025,Aizihaer Tuerxuntuoheti,-1.94,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-05,2025-09,September,9
09/05/2025,STERLING DELI AND GROC,-2.6,Included (True Spend),,Grocery/Daily,Personal,General Authorization,Completed,2025-09-05,2025-09,September,9
09/04/2025,CASH APP*AIZIHAER TUER,-30.0,Excluded,Transfer / Noise,Excluded,Personal,General PayPal Debit Card Transaction,Completed,2025-09-04,2025-09,September,9
09/04/2025,DM 561,-8.49,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-10.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,CASH APP*AIZIHAER TUER,-10.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-30.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,NORDRACKCOM8889666283,-34.97,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-09-04,2025-09,September,9
09/04/2025,CASH APP*AIZIHAER TUER,-30.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,NORDRACKCOM8889666283,-34.97,Included (True Spend),,Other/Uncategorized,Personal,General Authorization,Completed,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-38.22,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,CASH APP*DOORDASH,-38.22,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,7-ELEVEN,-6.75,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-8.49,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,Aizihaer Tuerxuntuoheti,-51.75,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-04,2025-09,September,9
09/04/2025,JC DELI & GRILL,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,PayPal,30.0,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-3.11,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,,51.75,Excluded,Money In / Refund,Excluded,Business/Main,General Card Deposit,Completed,2025-09-04,2025-09,September,9
09/04/2025,REB NYC,50.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-09-04,2025-09,September,9
09/04/2025,CASH APP*AIZIHAER TUER,34.75,Excluded,Money In / Refund,Excluded,Personal,General PayPal Debit Card Transaction,Completed,2025-09-04,2025-09,September,9
09/04/2025,PayPal,34.97,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-1.69,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,109 SPICY GOURMET DELI,-1.69,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,,-1.94,Excluded,Non-Finalized (Status: Denied),Excluded,Business/Main,Account Hold for Open Authorization,Denied,2025-09-04,2025-09,September,9
09/04/2025,STERLING DELI AND GROC,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-04,2025-09,September,9
09/04/2025,PayPal,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-04,2025-09,September,9
09/03/2025,CHICK-FIL-A #04148,-12.53,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,WALGREENS 905 NEW DURH,-27.7,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,CASH APP*AIZIHAER TUER,-25.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,CASH APP*AIZIHAER TUER,-25.0,Excluded,Transfer / Noise,Excluded,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,PayPal,-25.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,BURGER KING #114,-12.57,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-9.03,Included (True Spend),,Tech & Subs,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,PayPal,-12.53,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-10.62,Included (True Spend),,Tech & Subs,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-10.62,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-9.99,Included (True Spend),,Tech & Subs,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-9.99,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-28.7,Included (True Spend),,Tech & Subs,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-9.03,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,APPLE.COM/BILL,-28.7,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,WAWA 8406,-40.0,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,EXXON KINGS FLATBUSH E,-30.0,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,USPS PO 3 1062 LIVINGS,-102.55,Included (True Spend),,Services/Laundry,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,Aizihaer Tuerxuntuoheti,-600.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-03,2025-09,September,9
09/03/2025,Aizihaer Tuerxuntuoheti,-400.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-03,2025-09,September,9
09/03/2025,USPS PO 3 2101 STATE R,-205.1,Included (True Spend),,Services/Laundry,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,Aizihaer Tuerxuntuoheti,-200.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-09-03,2025-09,September,9
09/03/2025,ONEPAY*TRANSFER,-110.0,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,ONEPAY*TRANSFER,-110.0,Included (True Spend),,Other/Uncategorized,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,CASH APP*AIZIHAER TUER,-50.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,EXXON KINGS FLATBUSH E,-30.0,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,CASH APP*AIZIHAER TUER,-50.0,Excluded,Transfer / Noise,Excluded,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,PayPal,-50.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,WAWA 8406,-4.25,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,WAWA 8406,-40.0,Included (True Spend),,Grocery/Daily,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,NORDRACKCOM8889666283,-34.97,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,PayPal,-34.97,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-09-03,2025-09,September,9
09/03/2025,7-ELEVEN,-6.18,Included (True Spend),,Grocery/Daily,Personal,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,BURGER KING #114,-12.57,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-09-03,2025-09,September,9
09/03/2025,WAWA 8406,-4.25,Included (True Spend),,Grocery/Daily,Personal,General Authorization,Completed,2025-09-03,2025-09,September,9
09/03/2025,PayPal,9.99,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-09-03,2025-09,September,9
