"Date","Transaction ID","Transaction Type","Currency","Amount","Fee","Net Amount","Asset Type","Asset Price","Asset Amount","Status","Notes","Name of sender/receiver","Account"
"2024-05-26 21:42:49 EDT","1bh9byp","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-26 21:32:58 EDT","","Withdrawal","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-26 21:32:38 EDT","f429wvt","P2P","USD","$10.00","$0.00","$10.00","","","","COMPLETE","$10 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-26 21:24:22 EDT","","Withdrawal","USD","-$56.00","$0.00","-$56.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-26 21:23:49 EDT","14ptcrq","P2P","USD","$55.00","$0.00","$55.00","","","","COMPLETE","$55 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-26 05:56:32 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-05-26 05:44:46 EDT","sy0v9rb","P2P","USD","$30.00","$0.00","$30.00","","","","COMPLETE","$30 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-26 04:32:09 EDT","12094fd","P2P","USD","-$40.00","$0.00","-$40.00","","","","COMPLETE","$40 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-05-25 05:59:26 EDT","n2ffgkj","P2P","USD","$41.00","$0.00","$41.00","","","","COMPLETE","$41 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-25 05:59:26 EDT","evre785","P2P","USD","-$50.00","$0.00","-$50.00","","","","FAILED","$50 Payment To Christian Magli","Christian Magli","Cash Balance"
"2024-05-24 04:04:42 EDT","","Withdrawal","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-24 04:04:08 EDT","q49eym3","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","$50 Payment From Aparicioarts","Aparicioarts","Cash Balance"
"2024-05-24 03:11:29 EDT","","Cash Card","USD","-$2.90","$0.00","-$2.90","","","","FAILED","MTA*NYCT PAYGO RECOVER","","Cash Balance"
"2024-05-22 20:05:27 EDT","","Withdrawal","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-22 20:04:53 EDT","jnd5v7z","P2P","USD","$200.00","$0.00","$200.00","","","","COMPLETE","$200 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-21 15:15:12 EDT","q2a52ss","P2P","USD","$75.00","$0.00","$75.00","","","","FAILED","$75 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-21 03:04:00 EDT","","Cash Card","USD","-$2.90","$0.00","-$2.90","","","","FAILED","MTA*NYCT PAYGO RECOVER","","Cash Balance"
"2024-05-19 14:07:50 EDT","","Withdrawal","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-19 14:04:34 EDT","64q75xv","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-18 20:56:33 EDT","dmjej8n","P2P","USD","$80.00","$0.00","$80.00","","","","FAILED","$80 Payment From Lucke Metzger","Lucke Metzger","Cash Balance"
"2024-05-18 12:33:30 EDT","7333915","P2P","USD","-$64.00","$0.00","-$64.00","","","","FAILED","Zipcar","Anthony Spears","Cash Balance"
"2024-05-15 15:54:11 EDT","","Withdrawal","USD","-$150.00","$0.00","-$150.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-15 13:51:26 EDT","05w5aat","P2P","USD","$150.00","$0.00","$150.00","","","","COMPLETE","$150 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-15 03:36:09 EDT","nbaewqq","P2P","USD","-$100.00","$0.00","-$100.00","","","","FAILED","$100 Payment To Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-15 01:45:14 EDT","","Withdrawal","USD","-$40.00","$0.00","-$40.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-15 01:39:18 EDT","5bnjfj3","P2P","USD","$40.00","$0.00","$40.00","","","","COMPLETE","$40 Payment From Aparicioarts","Aparicioarts","Cash Balance"
"2024-05-15 00:15:48 EDT","","Withdrawal","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-14 07:54:26 EDT","","Withdrawal","USD","-$300.00","$0.00","-$300.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-14 07:51:20 EDT","j0be9cj","P2P","USD","$300.00","$0.00","$300.00","","","","COMPLETE","$300 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-14 04:25:03 EDT","","Withdrawal","USD","-$110.00","$0.00","-$110.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-14 01:16:24 EDT","jtbj4k5","P2P","USD","$110.00","$0.00","$110.00","","","","COMPLETE","$110 Payment From Andrew Lindsey","Andrew Lindsey","Cash Balance"
"2024-05-13 02:57:26 EDT","","Cash Card","USD","-$2.90","$0.00","-$2.90","","","","FAILED","MTA*NYCT PAYGO RECOVER","","Cash Balance"
"2024-05-12 22:05:18 EDT","","Withdrawal","USD","-$67.00","$0.00","-$67.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-12 21:50:23 EDT","694d4wa","P2P","USD","$67.00","$0.00","$67.00","","","","COMPLETE","$67 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-12 03:02:55 EDT","","Cash Card","USD","-$2.90","$0.00","-$2.90","","","","FAILED","MTA*NYCT PAYGO RECOVER","","Cash Balance"
"2024-05-11 23:27:33 EDT","d5k5vge","P2P","USD","$15.00","$0.00","$15.00","","","","COMPLETE","$15 Payment From Pay Me Coñaso","Pay Me Coñaso","Cash Balance"
"2024-05-11 14:49:28 EDT","","Withdrawal","USD","-$52.00","$0.00","-$52.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-11 14:48:35 EDT","yt3j53c","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","$50 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-11 02:19:34 EDT","","Deposits","USD","$2.00","$0.00","$2.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-05-11 02:19:26 EDT","","Deposits","USD","$2.00","$0.00","$2.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-11 02:18:20 EDT","","Deposits","USD","$5.00","$0.00","$5.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-05-11 02:11:14 EDT","","Cash Card","USD","-$2.90","$0.00","-$2.90","","","","FAILED","MTA*NYCT PAYGO","","Cash Balance"
"2024-05-10 20:07:24 EDT","","Withdrawal","USD","-$25.00","$0.00","-$25.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-10 20:07:11 EDT","f28ft3h","P2P","USD","$25.00","$0.00","$25.00","","","","COMPLETE","$25 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-05-10 18:42:00 EDT","","Withdrawal","USD","-$124.13","$0.00","-$124.13","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-10 18:41:48 EDT","1tms11h","P2P","USD","$120.00","$0.00","$120.00","","","","COMPLETE","$120 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-05-10 15:59:18 EDT","","Cash Card","USD","-$1.40","$0.00","-$1.40","","","","COMPLETE","FRESH START MARK","","Cash Balance"
"2024-05-10 14:43:08 EDT","npwcha0","P2P","USD","-$25.00","$0.00","-$25.00","","","","FAILED","$25 Payment To Ray Jay","Ray Jay","Cash Balance"
"2024-05-10 14:34:55 EDT","","Deposits","USD","$5.00","$0.00","$5.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-05-10 01:02:55 EDT","","Deposits","USD","$5.00","$0.00","$5.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-10 01:01:37 EDT","","Cash Card","USD","-$3.36","$0.00","-$3.36","","","","FAILED","7-ELEVEN 34707","","Cash Balance"
"2024-05-10 01:00:46 EDT","d4rdef3","P2P","USD","-$35.00","$0.00","-$35.00","","","","COMPLETE","$35 Payment To Christian Magli","Christian Magli","Cash Balance"
"2024-05-10 01:00:26 EDT","","Deposits","USD","$5.00","$0.00","$5.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-10 01:00:16 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-10 00:59:55 EDT","","Deposits","USD","$2.00","$0.00","$2.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-10 00:22:32 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-05-09 22:53:28 EDT","","Cash Card","USD","-$3.39","$0.00","-$3.39","","","","COMPLETE","Adam's Marketplace","","Cash Balance"
"2024-05-09 21:10:55 EDT","","Cash Card","USD","-$2.08","$0.00","-$2.08","","","","COMPLETE","PURPLE REIGN DELI & GRO","","Cash Balance"
"2024-05-09 19:43:30 EDT","","Cash Card","USD","-$17.00","$0.00","-$17.00","","","","COMPLETE","BP#9476318NAGLE FUEL COR","","Cash Balance"
"2024-05-09 19:33:32 EDT","","Withdrawal","USD","-$60.00","$0.00","-$60.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-09 15:22:15 EDT","apf5xzs","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-05-09 05:44:43 EDT","","Cash Card","USD","-$4.68","$0.00","-$4.68","","","","FAILED","E SMOKE SHOP","","Cash Balance"
"2024-05-09 01:43:24 EDT","","Withdrawal","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-09 01:43:00 EDT","d7bdefr","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-09 01:28:07 EDT","","Withdrawal","USD","-$4.80","$0.00","-$4.80","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-09 00:34:46 EDT","","Withdrawal","USD","-$15.00","$0.00","-$15.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-09 00:34:16 EDT","ykw7xr6","P2P","USD","$15.00","$0.00","$15.00","","","","COMPLETE","$15 Payment From Christian Magli","Christian Magli","Cash Balance"
"2024-05-08 19:01:09 EDT","","Cash Card","USD","-$10.20","$0.00","-$10.20","","","","COMPLETE","TARGET T-3321","","Cash Balance"
"2024-05-08 14:17:08 EDT","","Cash Card","USD","-$15.00","$0.00","-$15.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-05-08 13:54:53 EDT","","Cash Card","USD","-$5.72","$0.00","-$5.72","","","","FAILED","Style Convenience Corpora","","Cash Balance"
"2024-05-08 04:24:30 EDT","","Withdrawal","USD","-$11.32","$0.00","-$11.32","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-08 04:21:21 EDT","","Cash Card","USD","-$16.91","$0.00","-$16.91","","","","FAILED","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-05-08 01:17:34 EDT","","Cash Card","USD","-$150.00","$0.00","-$150.00","","","","COMPLETE","GRAND MOTOR INN","","Cash Balance"
"2024-05-08 00:59:05 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","BP#4842217MAURICE PETROL","","Cash Balance"
"2024-05-07 22:13:51 EDT","","Cash Card","USD","-$3.12","$0.00","-$3.12","","","","COMPLETE","76 FULTON CONVENIENT","","Cash Balance"
"2024-05-07 22:04:26 EDT","","Cash Card","USD","-$40.56","$0.00","-$40.56","","","","COMPLETE","76 FULTON CONVENIENT","","Cash Balance"
"2024-05-07 21:44:02 EDT","7kq3szc","P2P","USD","$225.00","$0.00","$225.00","","","","COMPLETE","$225 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-05-07 17:00:27 EDT","","Deposits","USD","$28.00","$0.00","$28.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-05-05 00:38:31 EDT","","Withdrawal","USD","-$90.00","$0.00","-$90.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-04 21:53:07 EDT","y4ffmgx","P2P","USD","$90.00","$0.00","$90.00","","","","COMPLETE","$90 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-04 21:52:34 EDT","dm3scy0","P2P","USD","$80.00","$0.00","$80.00","","","","FAILED","$80 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-02 11:20:54 EDT","","Withdrawal","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-05-02 11:20:21 EDT","d9k58zn","P2P","USD","$10.00","$0.00","$10.00","","","","COMPLETE","$10 Payment From Ray Jay","Ray Jay","Cash Balance"
"2024-04-29 17:00:30 EDT","","Withdrawal","USD","-$350.00","$0.00","-$350.00","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-04-29 13:57:39 EDT","3t9xps2","P2P","USD","$350.00","$0.00","$350.00","","","","COMPLETE","yolo","Keeno","Cash Balance"
"2024-04-28 21:36:41 EDT","","Deposits","USD","$40.00","$0.00","$40.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-04-28 21:32:47 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-04-28 21:31:48 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-04-28 18:34:33 EDT","","Withdrawal","USD","-$90.00","$0.00","-$90.00","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-04-28 18:32:24 EDT","","Withdrawal","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-04-28 18:29:35 EDT","","Withdrawal","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-04-28 18:26:01 EDT","","Withdrawal","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5217"
"2024-04-28 18:20:25 EDT","","Withdrawal","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5217"
"2024-04-28 18:14:50 EDT","","Withdrawal","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5217"
"2024-04-28 17:51:07 EDT","","Withdrawal","USD","-$50.00","$0.00","-$50.00","","","","FAILED","Cash Out","","Visa Debit 0169"
"2024-04-28 05:38:48 EDT","0ndte7j","P2P","USD","$200.00","$0.00","$200.00","","","","COMPLETE","$200 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-04-24 08:18:26 EDT","","Withdrawal","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","Cash Out","","Visa Debit 0717"
"2024-04-23 20:33:39 EDT","e7n86gv","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","$50 Payment From Lucke Metzger","Lucke Metzger","Cash Balance"
"2024-04-23 01:11:04 EDT","3kcxn81","P2P","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","pizza","Keeno","Cash Balance"
"2024-04-23 01:07:14 EDT","","Deposits","USD","$20.00","$0.00","$20.00","","","","COMPLETE","Add Cash","","Visa Debit 0717"
"2024-04-21 09:00:15 EDT","q5mxdcp","P2P","USD","$10.00","$0.00","$10.00","","","","COMPLETE","$10 Payment From Lucke Metzger","Lucke Metzger","Cash Balance"
"2024-04-21 06:18:17 EDT","","Withdrawal","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","Cash Out","","Visa Debit 0717"
"2024-04-21 05:41:15 EDT","j29xk9y","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","$50 Payment From Lucke Metzger","Lucke Metzger","Cash Balance"
"2024-04-20 12:50:54 EDT","","Withdrawal","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","Cash Out","","Visa Debit 0717"
"2024-04-20 12:49:51 EDT","","Withdrawal","USD","-$30.00","$0.00","-$30.00","","","","FAILED","Cash Out","","Visa Debit 0169"
"2024-04-19 21:01:45 EDT","07wzrf3","P2P","USD","-$70.00","$0.00","-$70.00","","","","COMPLETE","$70 Payment To Anthony Spears","Anthony Spears","Cash Balance"
"2024-04-19 20:56:01 EDT","","Withdrawal","USD","-$100.00","$0.00","-$100.00","","","","FAILED","Cash Out","","Visa Debit 0169"
"2024-04-19 20:36:36 EDT","n5kc8kx","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Earl Goehring","Earl Goehring","Cash Balance"
"2024-04-19 03:51:12 EDT","0ynznys","P2P","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","$10 Payment To Ray Jay","Ray Jay","Cash Balance"
"2024-04-19 03:50:57 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","Visa Debit 0169"
"2024-04-19 03:43:58 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5217"
"2024-03-24 01:28:19 EDT","2jh5w97","P2P","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","$20 Payment To Ray Jay","Ray Jay","MasterCard Debit 5217"
"2024-03-19 19:38:17 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5217"
"2024-03-19 19:37:42 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5217"
"2024-03-12 22:52:26 EDT","zxv7877","P2P","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","$10 Payment To Mr. F.","Mr. F.","Cash Balance"
"2024-03-12 04:56:21 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5217"
"2024-03-12 04:56:01 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5217"
"2024-03-12 04:54:15 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5217"
"2024-03-12 04:51:11 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-03-07 15:04:57 EST","","Deposits","USD","$200.00","$0.00","$200.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-03-06 20:56:14 EST","","Deposits","USD","$85.00","$0.00","$85.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-03-02 01:58:39 EST","8c696vp","P2P","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","$200 Payment To Randy Smoller","Randy Smoller","Cash Balance"
"2024-03-02 01:51:32 EST","","Deposits","USD","$200.00","$0.00","$200.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-03-01 18:23:10 EST","","Withdrawal","USD","-$600.70","$0.00","-$600.70","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-03-01 18:22:37 EST","bftxfw6","P2P","USD","$600.00","$0.00","$600.00","","","","COMPLETE","flight","Valience","Cash Balance"
"2024-02-28 05:51:11 EST","8jstk01","P2P","USD","-$5.00","$0.00","-$5.00","","","","COMPLETE","$5 Payment To Ali Muhammed","Ali Muhammed","Cash Balance"
"2024-02-28 02:34:30 EST","bh2zbkq","P2P","USD","-$60.00","$0.00","-$60.00","","","","COMPLETE","$60 Payment To Ray Jay","Ray Jay","MasterCard Debit 5545"
"2024-01-23 20:04:01 EST","rrbegyf","P2P","USD","-$222.00","$0.00","-$222.00","","","","FAILED","$222 Payment To Mr. F.","Mr. F.","MasterCard Debit 5545"
"2024-01-23 20:03:11 EST","","Deposits","USD","$225.00","$0.00","$225.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-01-23 20:02:58 EST","","Deposits","USD","$200.00","$0.00","$200.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-01-23 20:01:29 EST","rfwj00w","P2P","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","$200 Payment To Mr. F.","Mr. F.","Cash Balance"
"2024-01-23 20:01:05 EST","","Deposits","USD","$200.00","$0.00","$200.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-01-23 19:58:04 EST","grkjp5r","P2P","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","$20 Payment To Mr. F.","Mr. F.","Cash Balance"
"2024-01-23 19:57:12 EST","","Deposits","USD","$25.00","$0.00","$25.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-01-23 19:45:00 EST","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","Visa Debit 2905"
"2023-12-04 19:40:02 EST","ehpd91n","P2P","USD","-$35.00","-$1.05","-$36.05","","","","COMPLETE","$35 Payment To Ray Jay","Ray Jay","MasterCard Credit 9833"
"2023-12-04 19:39:21 EST","jzpd3tn","P2P","USD","-$16.00","$0.00","-$16.00","","","","COMPLETE","$16 Payment To Ray Jay","Ray Jay","Cash Balance"
"2023-11-10 11:32:46 EST","j1xx4px","P2P","USD","$16.70","$0.00","$16.70","","","","COMPLETE","$16.70 Payment From Ray Jay","Ray Jay","Cash Balance"
"2023-11-09 20:44:15 EST","6sexbba","P2P","USD","-$60.00","-$1.80","-$61.80","","","","COMPLETE","$60 Payment To Ray Jay","Ray Jay","Visa Credit 1830"
"2023-11-08 22:59:59 EST","","Deposits","USD","$60.00","$0.00","$60.00","","","","FAILED","Add Cash","","Visa Debit 2905"
"2023-10-29 23:23:01 EDT","szyvvd6","P2P","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","$20 Payment To Ray Jay","Ray Jay","Bank of America"
"2023-10-29 23:13:28 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","Visa Debit 9595"
"2023-01-08 03:38:58 EST","","Account Notifications","USD","$0.00","","$0.00","","","","COMPLETE","New device login","","Cash Balance"
